event_on,demand_sales_eur,cogs_eur,dgm_eur,number_orders,number_orders_tracked,number_visits,marketing_cost,google_clicks,google_cost_eur,number_of_skus_with_discount,number_of_skus_with_discount_retail,number_of_skus_with_discount_closeout,number_of_skus_with_discount_own_brand,number_of_skus_with_discount_new,number_of_skus_with_discount_old,number_of_skus_with_discount_own_brand_new,number_of_skus_with_discount_own_brand_old,number_of_skus_with_discount_retail_new,number_of_skus_with_discount_retail_old,number_of_skus_with_discount_closeout_new,number_of_skus_with_discount_closeout_old,number_of_skus,number_of_skus_retail,number_of_skus_closeout,number_of_skus_own_brand,number_of_skus_new,number_of_skus_old,number_of_skus_closeout_new,number_of_skus_closeout_old,number_of_skus_own_brand_new,number_of_skus_own_brand_old,number_of_skus_retail_new,number_of_skus_retail_old,available_stock_value_after_discount_complete_eur,available_stock_value_after_discount_complete_retail_eur,available_stock_value_after_discount_complete_closeout_eur,available_stock_value_after_discount_complete_own_product_eur,available_stock_value_after_discount_complete_new_eur,available_stock_value_after_discount_complete_old_eur,available_stock_value_after_discount_complete_closeout_new_eur,available_stock_value_after_discount_complete_closeout_old_eur,available_stock_value_after_discount_complete_own_product_new_eur,available_stock_value_after_discount_complete_own_product_old_eur,available_stock_value_after_discount_complete_retail_new_eur,available_stock_value_after_discount_complete_retail_old_eur,available_stock_value_before_discount_complete_eur,available_stock_value_before_discount_complete_retail_eur,available_stock_value_before_discount_complete_closeout_eur,available_stock_value_before_discount_complete_own_product_eur,available_stock_value_before_discount_complete_new_eur,available_stock_value_before_discount_complete_old_eur,available_stock_value_before_discount_complete_closeout_new_eur,available_stock_value_before_discount_complete_closeout_old_eur,available_stock_value_before_discount_complete_own_product_new_eur,available_stock_value_before_discount_complete_own_product_old_eur,available_stock_value_before_discount_complete_retail_new_eur,available_stock_value_before_discount_complete_retail_old_eur,available_stock_value_after_discount_only_discounted_skus_eur,available_stock_value_before_discount_only_discounted_skus_eur,number_units_discounted,number_units_complete,dgm_expectation_perc,target_cpr,avg_temp,avg_temperature_degC_prev_year_avg,fraction_on_holiday,is_percentage_on_top,is_percentage_on_top_applicable,is_black_week_event,is_season_sale_event,number_days_after_last_event,number_days_till_next_event,marketing_budget,sCM,email_recipients,email_visits,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_Sun_to_Mon_Shift,is_Peak_Driving_Public_Holiday,is_temp_drop_flag,internal_Week_of_SS_Season,internal_Week_of_FW_Season,internalWeeks_until_SeasonalSaleStart,internalWeeks_since_SeasonalSaleStart,sku_with_discount_%,cr_tracked_%,aov_eur,cpc,stock_discount_rate_total_%,stock_discount_rate_discounted_%,dgm_perc,cpr_perc,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week
2022-01-28,6104879.12,3519277.5200000005,2585601.6,35999.0,26422.0,946778.0,336096.2626,77478.42857142857,35164.04857142857,108637.57142857143,98950.57142857143,5792.571428571428,3894.4285714285716,88269.42857142857,20368.0,1583.4285714285713,2311.0,85440.85714285714,13509.57142857143,1245.142857142857,4547.428571428572,151554.14285714287,140170.14285714287,7416.571428571428,3967.4285714285716,126843.85714285714,24097.85714285714,2233.8571428571427,5182.714285714285,1631.5714285714287,2313.8571428571427,122978.42857142857,16601.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,764524.5714285715,983552.7142857143,,0.048728571428571434,2.8000000000000003,1.5,0.0,2.0,0.0,0.0,7.0,1.0,0.0,,2249505.3373999996,1134688.0,53006.0,3.0,2.0,0.0,0.0,0.0,0.0,4.714285714285714,24.714285714285715,0.0,1.7142857142857142,0.7168235020204943,0.02790728132677354,169.5846862412845,0.45385598572137126,,,0.42353035157230107,0.05505371293903687,0.0,0.0
2022-01-29,5772458.41,3315993.7399999998,2456464.67,34484.0,25279.0,933353.0,315338.2914,74075.14285714286,32135.692857142858,107794.42857142857,97885.42857142857,6027.714285714285,3881.285714285714,87490.71428571429,20303.428571428572,1584.142857142857,2297.1428571428573,84521.0,13364.142857142857,1385.5714285714287,4642.142857142857,150234.7142857143,138844.2857142857,7449.0,3941.4285714285716,125668.71428571429,23954.428571428572,2311.1428571428573,5137.857142857143,1620.142857142857,2299.285714285714,121737.42857142857,16517.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,764274.1428571428,977237.5714285715,,0.0489,3.085714285714286,1.2285714285714284,0.0,1.0,0.0,0.0,7.0,1.0,0.0,,2141126.3786,1134688.0,53006.0,3.0,2.0,0.0,0.0,0.0,0.0,4.857142857142857,24.857142857142858,0.0,1.8571428571428572,0.7175067965079404,0.027084072157050977,167.39526766036423,0.43382559408785676,,,0.4255491327134568,0.05462807507694109,0.0,0.0
2022-01-30,5294874.03,3016704.95,2278169.08,31842.0,23415.0,910798.0,294990.6757,70924.14285714286,29190.145714285714,107258.71428571429,97118.14285714286,6269.142857142857,3871.4285714285716,86957.42857142857,20300.85714285714,1588.857142857143,2282.5714285714284,83847.71428571429,13270.0,1520.857142857143,4748.285714285715,149335.2857142857,137926.57142857142,7489.857142857143,3918.8571428571427,124842.85714285714,23881.714285714286,2381.714285714286,5108.142857142857,1612.857142857143,2284.0,120848.28571428571,16489.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,765379.4285714285,972790.0,,0.04884285714285714,3.1000000000000005,1.0857142857142859,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1983178.4043,952500.0,45235.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,2.0,0.7182409286103084,0.025708225094916767,166.28584982099116,0.411568537008353,,,0.43025935406436855,0.05571250119051463,0.0,0.0
2022-01-31,5428819.56,3124039.55,2304780.01,32468.0,23896.0,914103.0,299655.0678,72611.71428571429,29529.33285714286,108612.28571428571,98110.28571428571,6638.285714285715,3863.714285714286,88217.42857142857,20394.285714285714,1592.7142857142858,2271.0,84849.14285714286,13260.57142857143,1775.5714285714287,4862.714285714285,148515.57142857142,137068.0,7548.857142857143,3898.714285714286,124049.85714285714,23856.14285714286,2462.8571428571427,5086.0,1605.0,2271.714285714286,119982.0,16498.428571428572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,775362.2857142857,968470.1428571428,,0.048785714285714286,3.0285714285714285,0.8428571428571429,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2005124.9422,767620.0,38299.0,2.0,2.0,0.0,0.0,0.0,0.0,5.142857142857143,25.142857142857142,0.0,2.142857142857143,0.7313191786527435,0.0261414742102367,167.20523469262042,0.40667450352363455,,,0.4245453333873561,0.055197094780582476,0.0,0.0
2022-02-01,5759278.72,3362051.01,2397227.71,34582.0,25484.0,932223.0,307208.67579999997,74927.71428571429,30121.00285714286,109484.14285714286,98584.71428571429,7039.857142857143,3859.5714285714284,88978.28571428571,20505.14285714286,1598.142857142857,2261.4285714285716,85328.0,13256.0,2052.1428571428573,4987.714285714285,147673.57142857142,136150.7142857143,7640.857142857143,3882.0,123175.42857142857,23889.714285714286,2566.0,5074.857142857143,1598.5714285714287,2261.4285714285716,119010.85714285714,16553.428571428572,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,783112.7142857143,964516.7142857143,,0.048728571428571434,3.271428571428572,0.8857142857142858,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2090019.0342,750354.0,38705.0,2.0,2.0,0.0,0.0,0.0,0.0,5.285714285714286,25.285714285714285,0.0,2.2857142857142856,0.7413929371248362,0.027336806751174343,166.539781389162,0.40200082365098555,,,0.41623748850272696,0.05334151909216854,0.0,0.0
2022-02-02,5935401.35,3500187.0300000003,2435214.3200000003,35778.0,26419.0,939547.0,310720.8765,76421.85714285714,30425.97,109795.28571428571,98881.42857142857,7073.142857142857,3840.714285714286,89354.42857142857,20440.0,1591.7142857142858,2249.0,85642.0,13238.57142857143,2120.714285714286,4952.428571428572,146521.7142857143,135036.57142857142,7621.571428571428,3863.5714285714284,122022.42857142857,23892.285714285714,2583.4285714285716,5038.142857142857,1592.5714285714287,2249.0,117846.42857142857,16605.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,785478.5714285715,958470.2857142857,,0.048671428571428574,3.7285714285714286,1.3571428571428572,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2124493.4435,750354.0,38705.0,2.0,2.0,0.0,0.0,0.0,0.0,5.428571428571429,25.428571428571427,0.0,2.4285714285714284,0.7493448070105649,0.028118870051205527,165.89528061937503,0.39813177980121617,,,0.4102863776853103,0.05235044071619521,0.0,0.0
2022-02-03,6047895.5,3596130.32,2451765.1799999997,36921.0,27213.0,946949.0,318839.7182,78708.42857142857,31629.7,109625.57142857143,98682.14285714286,7125.142857142857,3818.285714285714,89255.14285714286,20369.428571428572,1581.142857142857,2237.1428571428573,85463.85714285714,13217.285714285714,2210.1428571428573,4915.0,145255.85714285713,133815.85714285713,7598.428571428572,3841.5714285714284,120782.14285714286,23868.428571428572,2599.285714285714,4999.142857142857,1582.4285714285713,2237.1428571428573,116600.42857142857,16632.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,784811.1428571428,952063.1428571428,,0.048614285714285714,4.0,2.2285714285714286,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2132925.4617999997,732919.0,38845.0,2.0,2.0,0.0,0.0,0.0,0.0,5.571428571428571,25.571428571428573,0.0,2.5714285714285716,0.7547067194733236,0.02873755608802586,163.8063839007611,0.4018591220036337,,,0.40539145889673517,0.05271911827841602,0.0,0.0
2022-02-04,6086777.76,3644347.4399999995,2442430.32,37345.0,27440.0,951897.0,331809.00259999995,81625.28571428571,33541.91714285714,109626.28571428571,98624.0,7205.857142857143,3796.4285714285716,89388.14285714286,20237.14285714286,1570.142857142857,2226.285714285714,85471.85714285714,13151.142857142857,2346.1428571428573,4859.714285714285,144022.7142857143,132622.42857142858,7580.142857142857,3820.1428571428573,119539.85714285714,23879.85714285714,2613.285714285714,4966.857142857143,1571.857142857143,2226.285714285714,115354.71428571429,16686.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,785046.0,946566.4285714285,,0.04855714285714286,4.214285714285714,2.4285714285714284,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2110621.3174,716258.0,34833.0,2.0,2.0,0.0,0.0,0.0,0.0,5.714285714285714,25.714285714285715,0.0,2.7142857142857144,0.761173584722251,0.028826648261313988,162.98775632614806,0.4109255710327857,,,0.40126819415861176,0.05451307993870306,0.0,0.0
2022-02-05,6128574.98,3691944.7399999998,2436630.24,37777.0,27775.0,957064.0,347615.4582,85016.71428571429,35886.625714285714,109106.42857142857,98101.71428571429,7245.285714285715,3759.4285714285716,89051.0,20054.428571428572,1551.2857142857142,2208.1428571428573,85030.28571428571,13070.42857142857,2469.4285714285716,4775.857142857143,142171.2857142857,130867.14285714286,7520.571428571428,3783.5714285714284,117763.85714285714,23806.85714285714,2614.5714285714284,4906.0,1553.4285714285713,2208.1428571428573,113595.85714285714,16692.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,783289.0,938801.7142857143,,0.0485,3.9714285714285715,2.4285714285714284,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2089014.7818,716258.0,34833.0,2.0,2.0,0.0,0.0,0.0,0.0,5.857142857142857,25.857142857142858,0.0,2.857142857142857,0.7674294286871268,0.029021047704228767,162.23032480080474,0.422112592985917,,,0.39758512345067204,0.056720438166198296,0.0,0.0
2022-02-06,6266284.29,3798019.21,2468265.08,38812.0,28470.0,973576.0,360906.456,87840.42857142857,37570.70714285714,108823.71428571429,97780.0,7309.0,3734.714285714286,88905.85714285714,19916.85714285714,1537.2857142857142,2197.4285714285716,84773.57142857143,13005.42857142857,2595.0,4714.0,140771.57142857142,129520.71428571429,7491.571428571428,3759.285714285714,116384.71428571429,23788.571428571428,2623.5714285714284,4868.0,1539.857142857143,2197.4285714285716,112221.28571428571,16723.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,782435.7142857143,932542.7142857143,,0.04841428571428572,4.042857142857143,2.5714285714285716,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2107358.6240000003,716258.0,34833.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,3.0,0.773051782979721,0.029242709351915003,161.4522387405957,0.4277154352941942,,,0.3938961218116071,0.057594970048829366,0.0,0.0
2022-02-07,6200782.17,3763286.46,2437495.71,38418.0,28191.0,971141.0,361563.1858,87842.28571428571,37804.962857142855,106825.57142857143,95857.14285714286,7254.428571428572,3714.0,87089.57142857143,19735.0,1526.142857142857,2187.8571428571427,82960.0,12896.142857142857,2603.4285714285716,4651.0,139566.7142857143,128381.0,7447.0,3738.714285714286,115164.42857142857,23806.285714285714,2617.714285714286,4829.285714285715,1528.857142857143,2187.8571428571427,111017.85714285714,16789.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,773102.8571428572,927335.4285714285,,0.04832857142857143,4.185714285714286,2.5857142857142854,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2075932.5241999999,885016.0,38555.0,2.0,2.0,0.0,0.0,0.0,0.0,6.142857142857143,26.142857142857142,0.0,3.142857142857143,0.7654086576107484,0.029028740419774265,161.40304466656255,0.43037316879602405,,,0.39309487789989567,0.058309286778251715,0.0,0.0
2022-02-08,5995318.319999999,3635131.58,2360186.74,37468.0,27400.0,963414.0,359577.18570000003,87419.57142857143,37793.299999999996,104802.71428571429,93950.42857142857,7165.571428571428,3686.714285714286,85265.71428571429,19536.0,1509.2857142857142,2177.4285714285716,81170.85714285714,12778.57142857143,2585.5714285714284,4580.0,138748.57142857142,127664.0,7373.142857142857,3711.4285714285716,114299.0,23855.85714285714,2587.5714285714284,4785.571428571428,1512.0,2177.4285714285716,110199.42857142857,16892.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,762509.2857142857,922467.5714285715,,0.04824285714285714,4.428571428571428,2.0428571428571423,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,2000609.5543,887100.0,43113.0,2.0,2.0,0.0,0.0,0.0,0.0,6.285714285714286,26.285714285714285,0.0,3.2857142857142856,0.7553426547506281,0.028440525049459525,160.011698516067,0.43232081080241913,,,0.3936716307667214,0.05997632928021077,0.0,0.0
2022-02-09,5822898.67,3526566.7499999995,2296331.92,36586.0,26707.0,959543.0,358688.53109999996,87438.71428571429,37888.241428571426,102929.42857142857,92196.42857142857,7076.428571428572,3656.5714285714284,83569.85714285714,19358.571428571428,1490.5714285714287,2166.0,79524.0,12671.42857142857,2555.285714285714,4521.142857142857,138321.14285714287,127325.57142857143,7314.428571428572,3681.1428571428573,113781.85714285714,23947.14285714286,2559.4285714285716,4755.0,1493.142857142857,2166.0,109729.28571428571,17026.14285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,753035.5714285715,919783.1428571428,,0.04815714285714286,4.742857142857143,0.6285714285714287,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1937643.3889000001,887100.0,43113.0,2.0,2.0,0.0,0.0,0.0,0.0,6.428571428571429,26.428571428571427,0.0,3.4285714285714284,0.7441337343325263,0.027833041354061255,159.1564716011589,0.4333119687095124,,,0.3943623356921648,0.06159965189639818,0.0,0.0
2022-02-10,5740905.85,3479296.87,2261608.98,36233.0,26393.0,956283.0,355428.4221,86994.14285714286,37386.00142857143,100574.85714285714,89972.28571428571,6974.571428571428,3628.0,81449.85714285714,19124.0,1474.7142857142858,2153.285714285714,77461.42857142857,12509.857142857143,2513.714285714286,4460.857142857143,138114.0,127209.85714285714,7251.714285714285,3652.4285714285716,113432.28571428571,24091.14285714286,2528.1428571428573,4723.571428571428,1477.142857142857,2153.285714285714,109427.0,17214.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,741034.5714285715,917968.7142857143,,0.04807142857142858,4.757142857142857,-1.3,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1906180.5579000001,888596.0,43441.0,2.0,2.0,0.0,0.0,0.0,0.0,6.571428571428571,26.571428571428573,0.0,3.5714285714285716,0.7282017546581603,0.02759957042005348,158.44412138106145,0.4297530868252214,,,0.39394636301168395,0.06191155740692038,0.0,0.0
2022-02-11,5699619.76,3464616.59,2235003.17,36143.0,26323.0,950548.0,345692.56320000003,85525.85714285714,36003.65285714286,98242.14285714286,87756.57142857143,6877.571428571428,3608.0,79338.14285714286,18903.0,1462.2857142857142,2145.714285714286,75403.42857142857,12352.142857142857,2472.4285714285716,4405.142857142857,137998.14285714287,127195.85714285714,7170.0,3632.285714285714,113179.42857142857,24229.14285714286,2498.8571428571427,4671.142857142857,1464.5714285714287,2145.714285714286,109216.0,17412.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,729352.1428571428,915759.5714285715,,0.047985714285714284,4.357142857142857,-2.957142857142857,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1889310.6068000002,890759.0,45042.0,2.0,2.0,0.0,0.0,0.0,0.0,6.714285714285714,26.714285714285715,0.0,3.7142857142857144,0.711909166479466,0.027692446883271545,157.69636610131974,0.4209680447517125,,,0.39213197794092847,0.06065186411663364,0.0,0.0
2022-02-12,5540239.42,3373026.8200000003,2167212.6,35229.0,25657.0,930407.0,324463.87930000003,81233.42857142857,33174.45428571429,96430.0,86005.0,6821.857142857143,3603.1428571428573,77696.57142857143,18732.428571428572,1457.7142857142858,2145.4285714285716,73795.0,12209.0,2443.8571428571427,4378.0,138500.57142857142,127743.71428571429,7129.571428571428,3627.285714285714,113460.28571428571,24451.571428571428,2482.285714285714,4647.285714285715,1459.857142857143,2145.4285714285716,109518.14285714286,17658.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,719661.5714285715,915818.4285714285,,0.0479,3.9857142857142853,-4.6571428571428575,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1842748.7207,890759.0,45042.0,2.0,2.0,0.0,0.0,0.0,0.0,6.857142857142857,26.857142857142858,0.0,3.857142857142857,0.6962426147803413,0.027576103791136567,157.2636015782452,0.40838426826394486,,,0.3911767047785816,0.0585649562595979,0.0,0.0
2022-02-13,5245028.81,3198153.29,2046875.52,33586.0,24511.0,898654.0,303087.2161,76700.42857142857,30674.774285714288,94234.85714285714,83934.28571428571,6720.428571428572,3580.1428571428573,75735.14285714286,18498.714285714286,1442.5714285714287,2137.5714285714284,71893.71428571429,12039.57142857143,2398.8571428571427,4321.571428571428,138510.57142857142,127863.71428571429,7042.714285714285,3604.1428571428573,113331.0,24592.14285714286,2448.714285714286,4594.0,1444.5714285714287,2137.5714285714284,109437.71428571429,17860.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,709107.4285714285,914569.8571428572,,0.0482,3.8285714285714287,-6.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1743788.3039000002,890759.0,45042.0,2.0,2.0,0.0,0.0,0.0,0.0,7.0,27.0,0.0,4.0,0.6803441511426669,0.027275236075285928,156.16711754897872,0.39992963347196797,,,0.39025057709835537,0.05778561511848017,0.0,0.0
2022-02-14,5130795.59,3135359.2800000003,1995436.31,33120.0,24208.0,891762.0,296683.4287,76010.57142857143,29984.734285714283,92042.0,81846.42857142857,6643.0,3552.5714285714284,73766.57142857143,18274.428571428572,1424.857142857143,2127.714285714286,69976.28571428571,11869.142857142857,2365.4285714285716,4277.571428571428,138539.2857142857,127952.85714285714,7009.714285714285,3576.714285714286,113271.14285714286,24681.85714285714,2448.4285714285716,4561.285714285715,1427.0,2127.714285714286,109395.71428571429,17992.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,699153.2857142857,914469.2857142857,,0.048499999999999995,4.285714285714286,-6.685714285714285,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1698752.8813,893915.0,44889.0,2.0,2.0,0.0,0.0,0.0,0.0,7.142857142857143,27.142857142857142,0.0,4.142857142857143,0.6643747260962595,0.027146256512387834,154.91532578502415,0.39448110601156977,,,0.3889136246022228,0.05782405934826961,0.0,0.0
2022-02-15,5295807.65,3277979.6399999997,2017828.01,34215.0,24962.0,893959.0,300142.5258,76972.85714285714,30322.477142857148,89815.14285714286,79714.28571428571,6569.0,3531.8571428571427,71779.14285714286,18035.0,1411.7142857142858,2120.1428571428573,68025.42857142857,11687.857142857143,2342.0,4227.0,138565.0,128023.28571428571,6985.428571428572,3556.285714285714,113221.14285714286,24758.428571428572,2464.4285714285716,4521.0,1414.142857142857,2120.1428571428573,109342.57142857143,18117.285714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,689122.8571428572,913884.7142857143,,0.0488,4.385714285714285,-6.557142857142857,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1717685.4841999998,895083.0,39179.0,2.0,2.0,0.0,0.0,0.0,0.0,7.285714285714286,27.285714285714285,0.0,4.285714285714286,0.6481805856972745,0.027922980807844656,154.7802908081251,0.393937269167239,,,0.381023659346842,0.05667549609737053,0.0,0.0
2022-02-16,5492363.84,3427272.0,2065091.8399999999,35683.0,25893.0,915237.0,307430.7547,78293.28571428571,30781.442857142858,87459.42857142857,77455.42857142857,6489.0,3515.0,69686.42857142857,17772.0,1403.7142857142858,2111.285714285714,65964.0,11490.42857142857,2318.714285714286,4170.285714285715,138308.57142857142,127811.57142857143,6957.285714285715,3539.714285714286,112888.28571428571,24835.571428571428,2482.714285714286,4474.571428571428,1406.4285714285713,2111.285714285714,108999.14285714286,18249.714285714286,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,678568.7142857143,912754.2857142857,,0.0491,4.542857142857143,-5.114285714285714,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1757661.0853000002,895083.0,39179.0,2.0,2.0,0.0,0.0,0.0,0.0,7.428571428571429,27.428571428571427,0.0,4.428571428571429,0.632350024789291,0.02829103281445134,153.92102233556597,0.39315558896676056,,,0.37599326995787663,0.055974215047632385,0.0,0.0
2022-02-17,5523612.17,3461605.1,2062007.07,35761.0,25986.0,917971.0,305111.2834,77511.14285714286,30360.518571428573,85795.57142857143,75868.14285714286,6431.428571428572,3496.0,68194.42857142857,17600.14285714286,1393.7142857142858,2102.285714285714,64494.142857142855,11373.0,2306.5714285714284,4124.857142857143,138377.14285714287,127910.28571428571,6945.857142857143,3521.0,112834.57142857143,24959.14285714286,2505.0,4440.857142857143,1396.7142857142858,2102.285714285714,108932.85714285714,18416.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,671795.2857142857,913260.8571428572,,0.0494,5.057142857142857,-3.3142857142857145,0.0,0.0,0.0,0.0,7.0,1.0,0.0,,1756895.7866,896410.0,37591.0,2.0,2.0,0.0,0.0,0.0,0.0,7.571428571428571,27.571428571428573,0.0,4.571428571428571,0.6200125949785266,0.028308083806569052,154.45910824641368,0.39169230967713403,,,0.37330772084239217,0.05523763689585759,0.0,0.0
2022-02-18,5519964.98,3473427.26,2046537.72,35985.0,26190.0,910647.0,304739.333,76818.14285714286,30306.445714285717,84230.57142857143,74387.57142857143,6372.142857142857,3470.8571428571427,66790.57142857143,17439.0,1382.142857142857,2088.714285714286,63117.28571428572,11269.285714285714,2291.1428571428573,4081.0,138732.57142857142,128305.0,6931.428571428572,3496.1428571428573,113028.14285714286,25122.428571428572,2522.5714285714284,4408.857142857143,1385.4285714285713,2088.714285714286,109120.14285714286,18624.85714285714,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,665734.7142857143,915546.2857142857,,0.0497,5.914285714285713,-1.4571428571428575,0.0,1.0,0.0,0.0,7.0,1.0,0.0,,1741798.3869999999,898776.0,30314.0,2.0,2.0,0.0,0.0,0.0,0.0,7.714285714285714,27.714285714285715,0.0,4.714285714285714,0.6071434455602146,0.02875977189844144,153.39627567041825,0.3945219786248413,,,0.3707519390820483,0.05520675114862775,0.0,0.0
2022-02-19,5614306.3,3544668.88,2069637.42,36733.0,26767.0,921915.0,318412.8994,79150.0,32067.697142857145,82011.0,72331.42857142857,6251.857142857143,3427.714285714286,64830.857142857145,17179.14285714286,1359.857142857143,2067.8571428571427,61217.28571428572,11113.142857142857,2253.714285714286,3998.1428571428573,138292.2857142857,127984.42857142857,6854.571428571428,3453.285714285714,112544.0,25168.14285714286,2516.8571428571427,4337.714285714285,1363.4285714285713,2067.8571428571427,108663.71428571429,18762.571428571428,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,657579.1428571428,915116.4285714285,,0.05,6.471428571428571,0.5857142857142855,0.0,2.0,0.0,0.0,7.0,1.0,0.0,,1751224.5206,898776.0,30314.0,2.0,2.0,0.0,0.0,0.0,0.0,7.857142857142857,27.857142857142858,0.0,4.857142857142857,0.5930265710513757,0.02903413004452688,152.84094138785287,0.40515094305568095,,,0.3686363567303052,0.0567145578430589,0.0,0.0
2022-02-20,5952371.66,3772279.56,2180092.1,38877.0,28190.0,948562.0,334246.7072,82355.85714285714,33864.65571428571,80388.57142857143,70813.57142857143,6173.571428571428,3401.4285714285716,63410.142857142855,16977.428571428572,1348.0,2053.4285714285716,59832.71428571428,10979.857142857143,2229.4285714285716,3944.1428571428573,138479.0,128233.42857142857,6818.285714285715,3427.285714285714,112626.14285714286,25274.285714285714,2523.4285714285716,4294.857142857143,1351.857142857143,2053.4285714285716,108750.85714285714,18926.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,651392.5714285715,916684.5714285715,,0.05065714285714286,6.871428571428571,2.8428571428571425,0.0,3.0,0.0,0.0,7.0,1.0,0.0,,1845845.3927999998,1072647.0,35978.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,28.0,0.0,5.0,0.5805109181072324,0.02971866889038355,153.1077927823649,0.41119911672515264,,,0.3662560445696363,0.05615353447200573,0.0,0.0
