,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
43,0.013822503,0.0015087189,0.0008487172,0.06121996,0.0006355463,0.00019044569,0.43381122,0.00063171046,0.02412664,0.0007542391,1.4769406e-05,7.038163e-12,0.0,3.2777638e-07,0.0041484977,2.0998273e-10,1.0580376e-05,0.0,0.003724361,1.6208164e-06,4.948123e-05,8.4145233e-07,0.45095986,0.00061354466,0.0024578867,0.00045455756,1.400226e-05
44,0.011646396,0.0011854544,0.0006320389,0.05163307,0.00025178562,0.000270639,0.44743666,0.0022279,0.013912845,0.0009029487,6.050642e-06,3.3435734e-09,0.0,1.0753786e-09,0.0016280116,2.481602e-10,1.183406e-05,4.6918007e-08,2.8878097e-07,6.004374e-07,7.226292e-05,1.2161406e-05,0.46581239,0.0012326221,0.0008140341,0.0002886744,2.1329683e-05
45,0.010514989,0.0017201141,0.0013441374,0.093860626,0.00032865597,0.00064492977,0.49785557,0.0014686482,0.010376888,0.015706906,4.51766e-06,0.0,0.0,9.478238e-06,0.0022739866,6.8547945e-07,5.285545e-06,0.0,4.4369913e-06,1.8577939e-06,1.51089125e-05,1.3299118e-06,0.35757688,0.00089148997,0.0035864497,0.0004652812,0.0013417358
46,0.001822968,0.0015161465,0.00054125156,0.061354276,0.00039783533,0.00052191893,0.47680932,0.00078584906,0.026970329,0.0006145286,2.0997383e-07,3.865931e-12,0.0,9.130733e-07,0.0006535895,0.003957588,0.006509848,1.8217066e-05,1.9362906e-10,0.00012211087,1.0263422e-05,4.3614025e-05,0.41494587,0.00027437555,0.0017279355,0.00029911846,0.000101911624
47,0.0020266783,0.001182587,0.00074622204,0.05665675,0.00041456003,0.0019020878,0.28073552,0.00056361465,0.020463457,0.00783021,4.5196797e-05,1.15763285e-07,0.0,2.222924e-07,0.008149406,2.7833589e-09,0.0024232701,4.4765603e-08,3.5690426e-09,0.0,2.789715e-07,2.60211e-06,0.61091036,0.0006796942,0.001886132,0.00047214088,0.0029086673
48,0.0018904818,0.0010119869,0.00071192253,0.16315694,0.0020829905,0.004474643,0.44231698,0.0006013541,0.019432241,0.001031754,0.00018826283,0.0,0.0,0.0033271331,8.669656e-05,0.0,0.003398523,0.0,0.0,0.0,0.0016983838,0.000811782,0.33267567,0.00642607,0.0030402471,0.0011783934,0.010457432
49,0.0034002296,0.0027912862,0.0020564122,0.31023067,0.00065216405,0.0025625008,0.31224492,0.0006128175,0.010598731,0.0006722518,0.0003569701,0.0,0.0,0.0,0.00708628,0.0,0.0028819616,0.0,0.0,0.0,0.0011515946,0.00086193514,0.31411028,0.011710447,0.0031218107,0.0011431646,0.011753463
50,0.0024785502,0.0023166388,0.0025726445,0.082753874,0.00013469918,0.005439184,0.28359386,0.0016633284,0.01383368,2.7441524e-06,0.00036160834,0.0,0.0,1.0261192e-06,2.4595317e-07,7.245212e-08,1.853523e-06,5.728145e-06,6.1418115e-09,0.022122813,2.220236e-05,0.00022882731,0.5636619,0.006561748,0.0012678447,0.004113384,0.006861571
51,0.003882771,0.0030804556,0.0024303547,0.34231672,0.00022455987,0.01235524,0.29721075,0.00078553596,0.0022204104,0.00020288862,0.00031659193,0.0,0.0,0.00056286686,0.0,0.00023081314,0.0036061222,0.0,0.0,0.0056005577,0.0001549237,0.0003677665,0.29943562,0.0037657984,0.0024376002,0.0061400835,0.012671537
52,0.0034453643,0.0029208052,0.0038337768,0.26920378,0.0009100733,0.013256429,0.36389315,0.0012721971,0.012425529,0.0,0.0006424738,0.0,0.0,0.00043243734,0.0,0.0,0.003500298,0.0,0.0,0.0060971174,0.0,0.0,0.28896597,0.006513144,0.0021651576,0.0064169555,0.014105349
53,0.00085740304,0.001963456,0.002792155,0.25633365,0.0023157243,0.007685771,0.39204952,0.00084578316,0.0017597168,0.03776794,8.878832e-05,0.0,0.0,9.824549e-05,0.0153502235,0.0,0.0026437829,0.0,0.0,0.0040705553,0.0007991541,0.001052638,0.2397642,0.01449326,0.0017014513,0.0052596177,0.010306976
