,aov_eur,available_stock_value_after_discount_complete_eur,avg_temp,cpc,cr_tracked_%,email_recipients,email_visits,internalWeeks_until_SeasonalSaleStart,internal_Week_of_FW_Season,internal_Week_of_SS_Season,is_Peak_Driving_Public_Holiday_week,is_Sun_to_Mon_Shift_week,is_black_week_event,is_email_campaign_type_deal,is_email_campaign_type_liveshop,is_email_campaign_type_newsletter,is_percentage_on_top,is_percentage_on_top_applicable,is_season_sale_event,is_temp_drop_flag,number_days_after_last_event,number_days_till_next_event,number_orders,number_visits,sku_with_discount_%,stock_discount_rate_total_%,target_cpr
40,0.0054131527,0.0002351842,0.0011331461,0.3071146,0.0029099274,0.003921601,0.00929186,0.000492623,0.00018120254,0.0017145292,6.69839e-05,0.0,0.0,0.017445542,2.8788743e-05,0.00013238148,0.0,2.0367702e-06,0.0,0.0,0.000172101,0.00094726804,0.027837731,0.6182579,0.0012598716,0.0005584343,0.00088322815
41,0.004516262,0.00051026966,0.00040283223,0.22396918,0.0027435988,0.0012983151,0.14847782,0.00046109685,0.013108813,0.00028782504,0.0,0.0,0.0,0.01306051,0.0,0.00033938754,0.0,0.0,0.0034978809,5.543968e-06,0.0003574378,0.00048797065,0.011935373,0.5734658,0.0006739736,0.00022738124,0.00017283758
42,0.005862599,0.0010380764,0.00046886283,0.29260772,0.002794334,0.0008674297,0.16285473,0.001530263,0.0043656756,0.0009515951,0.0048279325,0.0,0.0,0.021717513,6.0460414e-05,1.2726351e-05,1.3652705e-05,0.0,0.00052229664,2.9504601e-05,0.00029727194,0.0007543846,0.022120576,0.46707395,0.0007753551,0.00062097807,0.007832075
43,0.0040837377,0.00082872633,0.00038733135,0.23966934,0.0015920523,0.00023490936,0.10214549,0.0010277946,0.03658842,0.0024099029,0.00022967221,2.5565333e-12,0.0,0.0067516705,8.857857e-05,4.153484e-06,0.00012504705,7.3540835e-10,8.5186645e-07,4.4226898e-08,0.0005215579,0.00039507222,0.014503658,0.5775461,0.00020212789,9.1625756e-05,0.010572155
44,0.0061211777,0.00048733508,0.00037943377,0.2444417,0.0055252467,0.00016301622,0.109275766,0.0007101538,0.00082224875,0.0012810288,0.0024393608,4.6414894e-12,0.0,0.022279344,2.0061974e-05,2.8314878e-06,2.4534355e-12,3.5900486e-12,0.00034170266,1.9079062e-10,0.0005673318,0.0002456168,0.01168405,0.577589,0.00015677136,0.0001836667,0.015283268
45,0.006472539,0.0006939404,0.00036372023,0.28199387,0.00319837,0.00026455696,0.13735092,0.0009080017,2.43187e-05,0.0014120786,0.0026573765,0.00020464821,0.0,0.0134158535,0.00014294274,0.0006579167,0.0,0.0,2.0943478e-08,2.9986683e-11,0.00034035186,0.00044634394,0.014569147,0.5283039,0.0006033206,0.005782993,0.00019280634
46,0.0028341669,0.00031971838,0.00023311746,0.22130008,0.00052260177,0.000113134774,0.0883217,0.0058665504,0.0336442,0.0043048263,0.00053200155,2.924051e-07,0.0,0.0014311272,0.0016123829,1.2726966e-05,1.7976757e-06,1.8312012e-11,4.5218104e-12,0.003106991,0.00061694905,0.0007043109,0.0075281262,0.61857563,0.0026443198,0.005333517,0.0004397572
47,0.006581249,0.0008818608,0.00049791986,0.26384667,0.002098233,0.0008879467,0.16187721,0.001945772,0.046055913,0.010180666,0.00084498303,0.0,0.0,0.0013746787,0.00039037142,4.3820964e-05,0.0,0.0,0.0,0.008700714,0.0007294964,0.00097321556,0.008983199,0.4806268,0.00034937894,0.0015649459,0.000564963
48,0.0057111587,0.00047407954,0.00027332173,0.23012681,0.001642688,0.0004577896,0.14973144,0.00090881245,0.07515764,0.00091579265,0.0030318904,0.0,0.0,0.00081571477,0.00014262942,1.5547426e-05,0.0,0.0,0.0,0.006814365,0.00072902784,0.00054986216,0.0066358107,0.51469237,0.00034400052,0.000480863,0.00034837192
49,0.005902919,0.000424093,0.00045292324,0.24757282,0.0034705524,0.0010442924,0.16312169,0.00074541045,0.0382509,0.001973175,0.001645596,0.0,0.0,0.0010668673,1.9739908e-05,0.0,2.2612966e-07,0.0,0.0,0.00834094,0.00035442636,0.0009117219,0.0058737854,0.517323,0.0004940593,0.00046538527,0.0005454237
50,0.005441376,0.00022483384,0.00046195206,0.26968214,0.0029264016,0.0019529606,0.28891882,0.0014180772,0.035385508,0.00015243818,0.00035401218,0.0,0.0,0.003712069,2.0289455e-07,0.0,3.3472045e-09,1.7331542e-12,2.1256022e-10,0.01686534,0.00012569524,0.00021943836,0.010656611,0.36009127,5.6156267e-05,0.000222747,0.0011319157
51,0.0054206476,0.00031693254,0.0008755748,0.25162792,0.001439987,0.0012370823,0.117112875,9.346393e-06,0.022283947,5.9195754e-06,0.001169477,0.0,0.0,0.0014072828,3.1350266e-06,3.2265667e-05,0.0,0.0,3.4907705e-11,0.023976864,6.564154e-05,7.808121e-05,0.007973782,0.5635957,0.0005454822,0.00041384567,0.00040816795
52,0.0075738067,0.00045215758,0.0007092526,0.24584755,0.0016423545,0.004666792,0.14294176,0.00020323416,0.03887562,9.934757e-05,0.0005125454,2.1637268e-07,0.0,0.0023312739,0.00042640418,1.8842919e-05,0.0,0.0,6.386851e-08,0.008583198,0.00096112536,0.00024739673,0.0067852917,0.5358785,0.00055098766,0.00011493148,0.0005772516
53,0.0117547605,0.001408981,0.0042172,0.28185937,0.0017830018,0.0019012061,0.26502967,0.0012334707,0.024951339,0.0,9.489905e-06,0.0011213091,0.0,0.0013301177,0.0,0.0,0.0,0.00093920203,0.0,0.0033376152,9.893394e-05,0.0010100399,0.008940051,0.3862078,0.0011917707,0.00078041287,0.00089428405
54,0.007982147,0.0009081938,0.00471425,0.21694459,0.0008414417,0.0005852794,0.2094059,0.0011780733,0.049185008,0.0,0.0,0.0,0.0,0.00205371,0.0,0.0,0.0,0.0,0.0,0.0022912016,0.0014432488,0.000635605,0.005148343,0.49412262,0.0003662872,0.0016112499,0.0005828665
55,0.008756728,0.0007035709,0.011172734,0.2732519,0.0010140712,0.00030904624,0.17872666,0.0004021795,0.03997926,0.0,0.0,0.0,0.0,0.0019344817,0.0,0.0025126361,0.0,0.0,0.0,0.0030297888,0.0014844261,0.00043924528,0.00061936793,0.47302046,0.0,0.0012854025,0.0013580093
